country,time,life_expectancy
vnm,1805,32
pse,1805,32.1
yem,1805,23.39
zmb,1805,32.6
zwe,1805,33.7
hrv,1805,36.1
guf,1805,30.5
pyf,1805,25.6
glp,1805,27.66
gum,1805,27.5
mtq,1805,30.15
myt,1805,32.5
ant,1805,34.41
ncl,1805,26
reu,1805,33
vir,1805,33.4
esh,1805,34.75
akr_a_dhe,1805,
asm,1805,
aia,1805,
vgb,1805,
chanisl,1805,
cxr,1805,
cck,1805,
cok,1805,
cheslo,1805,
deu_east,1805,
eri_a_eth,1805,
fro,1805,
flk,1805,
gib,1805,
gbg,1805,
hos,1805,
gbm,1805,
jey,1805,
kos,1805,
lie,1805,
msr,1805,
niu,1805,
nfk,1805,
yem_north,1805,
mnp,1805,
pcn,1805,
scg,1805,
scg_ex_kos,1805,
yem_south,1805,
stbar,1805,
shn,1805,
stmar,1805,
spm,1805,
sjm,1805,
tkl,1805,
ussr,1805,
korea_union,1805,
wlf,1805,
deu_west,1805,
yug,1805,
ala,1805,
afg,1806,28.15
alb,1806,35.4
dza,1806,28.82
and,1806,
ago,1806,26.98
atg,1806,33.54
arg,1806,33.2
arm,1806,34
abw,1806,34.42
aus,1806,34.05
aut,1806,34.4
aze,1806,29.17
bhs,1806,35.18
bhr,1806,30.3
bgd,1806,25.5
brb,1806,32.12
blr,1806,36.2
bel,1806,40.05
blz,1806,26.5
ben,1806,31
bmu,1806,
btn,1806,28.8
bol,1806,33
bih,1806,35.1
bwa,1806,33.6
bra,1806,32
brn,1806,29.2
bgr,1806,36.06
bfa,1806,29.2
bdi,1806,31.5
khm,1806,35
cmr,1806,28.75
can,1806,39.01
cpv,1806,33.8
cym,1806,
caf,1806,30
tcd,1806,30.9
chl,1806,32
chn,1806,32
col,1806,32
com,1806,32.1
cod,1806,31.6
cog,1806,32.7
cri,1806,30.21
civ,1806,31.16
cub,1806,33.02
cyp,1806,38.5
cze,1806,34.95
dnk,1806,43.78
dji,1806,29.9
dma,1806,
dom,1806,29.9
ecu,1806,32.9
egy,1806,33
slv,1806,28.7
gnq,1806,29.8
eri,1806,30.2
est,1806,34.12
eth,1806,29.7
fji,1806,26.1
fin,1806,38.78
fra,1806,35
gab,1806,30.6
gmb,1806,28.8
geo,1806,31.87
deu,1806,38.37
gha,1806,28
grc,1806,36.6
grl,1806,33.87
grd,1806,31.4
gtm,1806,25.8
gin,1806,29.56
gnb,1806,32
guy,1806,31.12
hti,1806,29
hnd,1806,33.9
hkg,1806,34.9
hun,1806,36
isl,1806,45.82
ind,1806,25.44
idn,1806,30
irn,1806,25.6
irq,1806,31.2
irl,1806,38.3
isr,1806,32
ita,1806,29.69
jam,1806,34.2
jpn,1806,36.4
jor,1806,31.7
kaz,1806,26.2
ken,1806,25.5
kir,1806,24.9
kwt,1806,26
kgz,1806,23.94
lao,1806,31.9
lva,1806,33
lbn,1806,29.7
lso,1806,32.8
lbr,1806,31.1
lby,1806,33.1
ltu,1806,28.9
lux,1806,36.9
mac,1806,34.7
mkd,1806,36.1
mdg,1806,30.5
mwi,1806,30.3
mys,1806,30.6
mdv,1806,32.65
mli,1806,26.41
mlt,1806,28.7
mhl,1806,
mrt,1806,32
mus,1806,28.7
mex,1806,26.9
fsm,1806,26.7
mda,1806,33.15
mco,1806,
mng,1806,31.8
mne,1806,35.4
mar,1806,33.1
moz,1806,30.28
mmr,1806,30.8
nam,1806,32.4
nru,1806,
npl,1806,32.8
nld,1806,39.86
nzl,1806,34.05
nic,1806,25.4
ner,1806,30.8
nga,1806,30.4
prk,1806,26
nor,1806,43.76
omn,1806,32.3
pak,1806,25.8
plw,1806,
pan,1806,32.9
png,1806,31.5
pry,1806,35.5
per,1806,35.7
phl,1806,30.9
pol,1806,35.9
prt,1806,35.6
pri,1806,30.43
qat,1806,30.8
rou,1806,35.7
rus,1806,29.57
rwa,1806,31.8
wsm,1806,25.4
smr,1806,
stp,1806,31
sau,1806,32.1
sen,1806,25.2
srb,1806,35.5
syc,1806,37
sle,1806,25.1
sgp,1806,29.1
svk,1806,36.4
svn,1806,36.6
slb,1806,25.1
som,1806,29.4
zaf,1806,33.5
kor,1806,25.8
ssd,1806,26.67
esp,1806,29.5
lka,1806,32.6
kna,1806,
lca,1806,28.01
vct,1806,25.99
sdn,1806,31.4
sur,1806,32.9
swz,1806,32.3
swe,1806,36.17
che,1806,38
syr,1806,31.1
twn,1806,28.3
tjk,1806,24.24
tza,1806,32.2
tha,1806,30.4
tls,1806,28.95
tgo,1806,31.3
ton,1806,28.2
tto,1806,32.9
tun,1806,28.8
tur,1806,35
tkm,1806,24
tca,1806,
tuv,1806,
uga,1806,25.3
ukr,1806,36.6
are,1806,30.7
gbr,1806,43.22
usa,1806,39.41
ury,1806,32.9
uzb,1806,26.93
vut,1806,24.3
ven,1806,32.2
vnm,1806,32
pse,1806,32.1
yem,1806,23.39
zmb,1806,32.6
zwe,1806,33.7
hrv,1806,36.1
guf,1806,30.5
pyf,1806,25.6
glp,1806,27.66
gum,1806,27.5
mtq,1806,30.15
myt,1806,32.5
ant,1806,34.41
ncl,1806,26
reu,1806,33
vir,1806,33.4
esh,1806,34.75
akr_a_dhe,1806,
asm,1806,
aia,1806,
vgb,1806,
chanisl,1806,
cxr,1806,
cck,1806,
cok,1806,
cheslo,1806,
deu_east,1806,
eri_a_eth,1806,
fro,1806,
flk,1806,
gib,1806,
gbg,1806,
hos,1806,
gbm,1806,
jey,1806,
kos,1806,
lie,1806,
msr,1806,
niu,1806,
nfk,1806,
yem_north,1806,
mnp,1806,
pcn,1806,
scg,1806,
scg_ex_kos,1806,
yem_south,1806,
stbar,1806,
shn,1806,
stmar,1806,
spm,1806,
sjm,1806,
tkl,1806,
ussr,1806,
korea_union,1806,
wlf,1806,
deu_west,1806,
yug,1806,
ala,1806,
afg,1807,28.14
alb,1807,35.4
dza,1807,28.82
and,1807,
ago,1807,26.98
atg,1807,33.54
arg,1807,33.2
arm,1807,34
abw,1807,34.42
aus,1807,34.05
aut,1807,34.4
aze,1807,29.17
bhs,1807,35.18
bhr,1807,30.3
bgd,1807,25.5
brb,1807,32.12
blr,1807,36.2
bel,1807,40.06
blz,1807,26.5
ben,1807,31
bmu,1807,
btn,1807,28.8
bol,1807,33
bih,1807,35.1
bwa,1807,33.6
bra,1807,32
brn,1807,29.2
bgr,1807,36.11
bfa,1807,29.2
bdi,1807,31.5
khm,1807,35
cmr,1807,28.75
can,1807,39.01
cpv,1807,33.8
cym,1807,
caf,1807,30
tcd,1807,30.9
chl,1807,32
chn,1807,32
col,1807,32
com,1807,32.1
cod,1807,31.6
cog,1807,32.7
cri,1807,30.21
civ,1807,31.16
cub,1807,33.18
cyp,1807,38.5
cze,1807,34.95
dnk,1807,42.58
dji,1807,29.9
dma,1807,
dom,1807,29.9
ecu,1807,32.9
egy,1807,33
slv,1807,28.7
gnq,1807,29.8
eri,1807,30.2
est,1807,34.3
eth,1807,29.7
fji,1807,26.1
fin,1807,36.6
fra,1807,34.2
gab,1807,30.6
gmb,1807,28.8
geo,1807,31.87
deu,1807,38.37
gha,1807,28
grc,1807,36.6
grl,1807,33.87
grd,1807,31.4
gtm,1807,25.8
gin,1807,29.57
gnb,1807,32
guy,1807,31.12
hti,1807,29
hnd,1807,33.9
hkg,1807,34.9
hun,1807,36
isl,1807,43.56
ind,1807,25.44
idn,1807,30
irn,1807,25.6
irq,1807,31.2
irl,1807,38.3
isr,1807,32
ita,1807,29.69
jam,1807,34.2
jpn,1807,36.4
jor,1807,31.7
kaz,1807,26.2
ken,1807,25.5
kir,1807,24.9
kwt,1807,26
kgz,1807,23.94
lao,1807,31.9
lva,1807,33
lbn,1807,29.7
lso,1807,32.8
lbr,1807,31.1
lby,1807,33.1
ltu,1807,28.9
lux,1807,36.9
mac,1807,34.7
mkd,1807,36.1
mdg,1807,30.5
mwi,1807,30.3
mys,1807,30.6
mdv,1807,32.65
mli,1807,26.41
mlt,1807,28.7
mhl,1807,
mrt,1807,32
mus,1807,28.7
mex,1807,26.9
fsm,1807,26.7
mda,1807,33.15
mco,1807,
mng,1807,31.8
mne,1807,35.4
mar,1807,33.1
moz,1807,30.28
mmr,1807,30.8
nam,1807,32.4
nru,1807,
npl,1807,32.8
nld,1807,39.86
nzl,1807,34.05
nic,1807,25.4
ner,1807,30.8
nga,1807,30.4
prk,1807,26
nor,1807,41.77
omn,1807,32.3
pak,1807,25.8
plw,1807,
pan,1807,32.9
png,1807,31.5
pry,1807,35.5
per,1807,35.7
phl,1807,30.9
pol,1807,35.9
prt,1807,35.6
pri,1807,30.43
qat,1807,30.8
rou,1807,35.7
rus,1807,29.57
rwa,1807,31.8
wsm,1807,25.4
smr,1807,
stp,1807,31
sau,1807,32.1
sen,1807,25.2
srb,1807,35.5
syc,1807,37
sle,1807,25.1
sgp,1807,29.1
svk,1807,36.4
svn,1807,36.6
slb,1807,25.1
som,1807,29.4
zaf,1807,33.5
kor,1807,25.8
ssd,1807,26.67
esp,1807,29.5
lka,1807,32.6
kna,1807,
lca,1807,28.01
vct,1807,25.99
sdn,1807,31.4
sur,1807,32.9
swz,1807,32.3
swe,1807,38.76
che,1807,38
syr,1807,31.1
twn,1807,28.3
tjk,1807,24.24
tza,1807,32.2
tha,1807,30.4
tls,1807,28.95
tgo,1807,31.3
ton,1807,28.2
tto,1807,32.9
tun,1807,28.8
tur,1807,35
tkm,1807,24
tca,1807,
tuv,1807,
uga,1807,25.3
ukr,1807,36.6
are,1807,30.7
gbr,1807,40.05
usa,1807,39.41
ury,1807,32.9
uzb,1807,26.93
vut,1807,24.3
ven,1807,32.2
vnm,1807,32
pse,1807,32.1
yem,1807,23.39
zmb,1807,32.6
zwe,1807,33.7
hrv,1807,36.1
guf,1807,30.5
pyf,1807,25.6
glp,1807,27.66
gum,1807,27.5
mtq,1807,30.15
myt,1807,32.5
ant,1807,34.41
ncl,1807,26
reu,1807,33
vir,1807,33.4
esh,1807,34.75
akr_a_dhe,1807,
asm,1807,
aia,1807,
vgb,1807,
chanisl,1807,
cxr,1807,
cck,1807,
cok,1807,
cheslo,1807,
deu_east,1807,
eri_a_eth,1807,
fro,1807,
flk,1807,
gib,1807,
gbg,1807,
hos,1807,
gbm,1807,
jey,1807,
kos,1807,
lie,1807,
msr,1807,
niu,1807,
nfk,1807,
yem_north,1807,
mnp,1807,
pcn,1807,
scg,1807,
scg_ex_kos,1807,
yem_south,1807,
stbar,1807,
shn,1807,
stmar,1807,
spm,1807,
sjm,1807,
tkl,1807,
ussr,1807,
korea_union,1807,
wlf,1807,
deu_west,1807,
yug,1807,
ala,1807,
afg,1808,28.13
alb,1808,35.4
dza,1808,28.82
and,1808,
ago,1808,26.98
atg,1808,33.54
arg,1808,33.2
arm,1808,34
abw,1808,34.42
aus,1808,34.05
aut,1808,34.4
aze,1808,29.17
bhs,1808,35.18
bhr,1808,30.3
bgd,1808,25.5
brb,1808,32.12
blr,1808,36.2
bel,1808,40.06
blz,1808,26.5
ben,1808,31
bmu,1808,
btn,1808,28.8
bol,1808,33
bih,1808,35.1
bwa,1808,33.6
bra,1808,32
brn,1808,29.2
bgr,1808,36.15
bfa,1808,29.2
bdi,1808,31.5
khm,1808,35
cmr,1808,28.75
can,1808,39.01
cpv,1808,33.8
cym,1808,
caf,1808,30
tcd,1808,30.9
chl,1808,32
chn,1808,32
col,1808,32
com,1808,32.1
cod,1808,31.6
cog,1808,32.7
cri,1808,30.21
civ,1808,31.16
cub,1808,33.34
cyp,1808,38.5
cze,1808,34.95
dnk,1808,39.37
dji,1808,29.9
dma,1808,
dom,1808,29.9
ecu,1808,32.9
egy,1808,33
slv,1808,28.7
gnq,1808,29.8
eri,1808,30.2
est,1808,34.49
eth,1808,29.7
fji,1808,26.1
fin,1808,12.48
fra,1808,34.5
gab,1808,30.6
gmb,1808,28.8
geo,1808,31.87
deu,1808,38.37
gha,1808,28
grc,1808,36.6
grl,1808,33.87
grd,1808,31.4
gtm,1808,25.8
gin,1808,29.58
gnb,1808,32
guy,1808,31.12
hti,1808,29
hnd,1808,33.9
hkg,1808,34.9
hun,1808,36
isl,1808,43.55
ind,1808,25.44
idn,1808,30
irn,1808,25.6
irq,1808,31.2
irl,1808,38.3
isr,1808,32
ita,1808,29.69
jam,1808,34.2
jpn,1808,36.4
jor,1808,31.7
kaz,1808,26.2
ken,1808,25.5
kir,1808,24.9
kwt,1808,26
kgz,1808,23.94
lao,1808,31.9
lva,1808,33
lbn,1808,29.7
lso,1808,32.8
lbr,1808,31.1
lby,1808,33.1
ltu,1808,28.9
lux,1808,36.9
mac,1808,34.7
mkd,1808,36.1
mdg,1808,30.5
mwi,1808,30.3
mys,1808,30.6
mdv,1808,32.65
mli,1808,26.41
mlt,1808,28.7
mhl,1808,
mrt,1808,32
mus,1808,28.7
mex,1808,26.9
fsm,1808,26.7
mda,1808,33.15
mco,1808,
mng,1808,31.8
mne,1808,35.4
mar,1808,33.1
moz,1808,30.28
mmr,1808,30.8
nam,1808,32.4
nru,1808,
npl,1808,32.8
nld,1808,39.86
nzl,1808,34.05
nic,1808,25.4
ner,1808,30.8
nga,1808,30.4
prk,1808,26
nor,1808,37.26
omn,1808,32.3
pak,1808,25.8
plw,1808,
pan,1808,32.9
png,1808,31.5
pry,1808,35.5
per,1808,35.7
phl,1808,30.9
pol,1808,35.9
prt,1808,35.6
pri,1808,30.43
qat,1808,30.8
rou,1808,35.7
rus,1808,29.57
rwa,1808,31.8
wsm,1808,25.4
smr,1808,
stp,1808,31
sau,1808,32.1
sen,1808,25.2
srb,1808,35.5
syc,1808,37
sle,1808,25.1
sgp,1808,29.1
svk,1808,36.4
svn,1808,36.6
slb,1808,25.1
som,1808,29.4
zaf,1808,33.5
kor,1808,25.8
ssd,1808,26.67
esp,1808,29.5
lka,1808,32.6
kna,1808,
lca,1808,28.01
vct,1808,25.99
sdn,1808,31.4
sur,1808,32.9
swz,1808,32.3
swe,1808,30.15
che,1808,38
syr,1808,31.1
twn,1808,28.3
tjk,1808,24.24
tza,1808,32.2
tha,1808,30.4
tls,1808,28.95
tgo,1808,31.3
ton,1808,28.2
tto,1808,32.9
tun,1808,28.8
tur,1808,35
tkm,1808,24
tca,1808,
tuv,1808,
uga,1808,25.3
ukr,1808,36.6
are,1808,30.7
gbr,1808,40.35
usa,1808,39.41
ury,1808,32.9
uzb,1808,26.93
vut,1808,24.3
ven,1808,32.2
vnm,1808,32
pse,1808,32.1
yem,1808,23.39
zmb,1808,32.6
zwe,1808,33.7
hrv,1808,36.1
guf,1808,30.5
pyf,1808,25.6
glp,1808,27.66
gum,1808,27.5
mtq,1808,30.15
myt,1808,32.5
ant,1808,34.41
ncl,1808,26
reu,1808,33
vir,1808,33.4
esh,1808,34.75
akr_a_dhe,1808,
asm,1808,
aia,1808,
vgb,1808,
chanisl,1808,
cxr,1808,
cck,1808,
cok,1808,
cheslo,1808,
deu_east,1808,
eri_a_eth,1808,
fro,1808,
flk,1808,
gib,1808,
gbg,1808,
hos,1808,
gbm,1808,
jey,1808,
kos,1808,
lie,1808,
msr,1808,
niu,1808,
nfk,1808,
yem_north,1808,
mnp,1808,
pcn,1808,
scg,1808,
scg_ex_kos,1808,
yem_south,1808,
stbar,1808,
shn,1808,
stmar,1808,
spm,1808,
sjm,1808,
tkl,1808,
ussr,1808,
korea_union,1808,
wlf,1808,
deu_west,1808,
yug,1808,
ala,1808,
afg,1809,28.12
alb,1809,35.4
dza,1809,28.82
and,1809,
ago,1809,26.98
atg,1809,33.54
arg,1809,33.2
arm,1809,34
abw,1809,34.42
aus,1809,34.05
aut,1809,34.4
aze,1809,29.17
bhs,1809,35.18
bhr,1809,30.3
bgd,1809,25.5
brb,1809,32.12
blr,1809,36.2
bel,1809,40.07
blz,1809,26.5
ben,1809,31
bmu,1809,
btn,1809,28.8
bol,1809,33
bih,1809,35.1
bwa,1809,33.6
bra,1809,32
brn,1809,29.2
bgr,1809,36.2
bfa,1809,29.2
bdi,1809,31.5
khm,1809,35
cmr,1809,28.75
can,1809,39.01
cpv,1809,33.8
cym,1809,
caf,1809,30
tcd,1809,30.9
chl,1809,32
chn,1809,32
col,1809,32
com,1809,32.1
cod,1809,31.6
cog,1809,32.7
cri,1809,30.21
civ,1809,31.16
cub,1809,33.5
cyp,1809,38.5
cze,1809,34.95
dnk,1809,39.22
dji,1809,29.9
dma,1809,
dom,1809,29.9
ecu,1809,32.9
egy,1809,33
slv,1809,28.7
gnq,1809,29.8
eri,1809,30.2
est,1809,34.67
eth,1809,29.7
fji,1809,26.1
fin,1809,13.43
fra,1809,35
gab,1809,30.6
gmb,1809,28.8
geo,1809,31.87
deu,1809,38.37
gha,1809,28
grc,1809,36.6
grl,1809,33.87
grd,1809,31.4
gtm,1809,25.8
gin,1809,29.59
gnb,1809,32
guy,1809,31.12
hti,1809,29
hnd,1809,33.9
hkg,1809,34.9
hun,1809,36
isl,1809,40.42
ind,1809,25.44
idn,1809,30
irn,1809,25.6
irq,1809,31.2
irl,1809,38.3
isr,1809,32
ita,1809,29.69
jam,1809,34.2
jpn,1809,36.4
jor,1809,31.7
kaz,1809,26.2
ken,1809,25.5
kir,1809,24.9
kwt,1809,26
kgz,1809,23.94
lao,1809,31.9
lva,1809,33
lbn,1809,29.7
lso,1809,32.8
lbr,1809,31.1
lby,1809,33.1
ltu,1809,28.9
lux,1809,36.9
mac,1809,34.7
mkd,1809,36.1
mdg,1809,30.5
mwi,1809,30.3
mys,1809,30.6
mdv,1809,32.65
mli,1809,26.41
mlt,1809,28.7
mhl,1809,
mrt,1809,32
mus,1809,28.7
mex,1809,26.9
fsm,1809,26.7
mda,1809,33.15
mco,1809,
mng,1809,31.8
mne,1809,35.4
mar,1809,33.1
moz,1809,30.28
mmr,1809,30.8
nam,1809,32.4
nru,1809,
npl,1809,32.8
nld,1809,39.86
nzl,1809,34.05
nic,1809,25.4
ner,1809,30.8
nga,1809,30.4
prk,1809,26
nor,1809,27.22
omn,1809,32.3
pak,1809,25.8
plw,1809,
pan,1809,32.9
png,1809,31.5
pry,1809,35.5
per,1809,35.7
phl,1809,30.9
pol,1809,35.9
prt,1809,35.6
pri,1809,30.43
qat,1809,30.8
rou,1809,35.7
rus,1809,29.57
rwa,1809,31.8
wsm,1809,25.4
smr,1809,
stp,1809,31
sau,1809,32.1
sen,1809,25.2
srb,1809,35.5
syc,1809,37
sle,1809,25.1
sgp,1809,29.1
svk,1809,36.4
svn,1809,36.6
slb,1809,25.1
som,1809,29.4
zaf,1809,33.5
kor,1809,25.8
ssd,1809,26.67
esp,1809,29.5
lka,1809,32.6
kna,1809,
lca,1809,28.01
vct,1809,25.99
sdn,1809,31.4
sur,1809,32.9
swz,1809,32.3
swe,1809,26.9
che,1809,38
syr,1809,31.1
twn,1809,28.3
tjk,1809,24.24
tza,1809,32.2
tha,1809,30.4
tls,1809,28.95
tgo,1809,31.3
ton,1809,28.2
tto,1809,32.9
tun,1809,28.8
tur,1809,35
tkm,1809,24
tca,1809,
tuv,1809,
uga,1809,25.3
ukr,1809,36.6
are,1809,30.7
gbr,1809,41.74
usa,1809,39.41
ury,1809,32.9
uzb,1809,26.93
vut,1809,24.3
ven,1809,32.2
vnm,1809,32
pse,1809,32.1
yem,1809,23.39
zmb,1809,32.6
zwe,1809,33.7
hrv,1809,36.1
guf,1809,30.5
pyf,1809,25.6
glp,1809,27.66
gum,1809,27.5
mtq,1809,30.15
myt,1809,32.5
ant,1809,34.41
ncl,1809,26
reu,1809,33
vir,1809,33.4
esh,1809,34.75
akr_a_dhe,1809,
asm,1809,
aia,1809,
vgb,1809,
chanisl,1809,
cxr,1809,
cck,1809,
cok,1809,
cheslo,1809,
deu_east,1809,
eri_a_eth,1809,
fro,1809,
flk,1809,
gib,1809,
gbg,1809,
hos,1809,
gbm,1809,
jey,1809,
kos,1809,
lie,1809,
msr,1809,
niu,1809,
nfk,1809,
yem_north,1809,
mnp,1809,
pcn,1809,
scg,1809,
scg_ex_kos,1809,
yem_south,1809,
stbar,1809,
shn,1809,
stmar,1809,
spm,1809,
sjm,1809,
tkl,1809,
ussr,1809,
korea_union,1809,
wlf,1809,
deu_west,1809,
yug,1809,
ala,1809,
afg,1810,28.11
alb,1810,35.4
dza,1810,28.82
and,1810,
ago,1810,26.98
atg,1810,33.54
arg,1810,33.2
arm,1810,34
abw,1810,34.42
aus,1810,34.05
aut,1810,34.4
aze,1810,29.17
bhs,1810,35.18
bhr,1810,30.3
bgd,1810,25.5
brb,1810,32.12
blr,1810,36.2
bel,1810,40.08
blz,1810,26.5
ben,1810,31
bmu,1810,
btn,1810,28.8
bol,1810,33
bih,1810,35.1
bwa,1810,33.6
bra,1810,32
brn,1810,29.2
bgr,1810,36.24
bfa,1810,29.2
bdi,1810,31.5
khm,1810,35
cmr,1810,28.75
can,1810,39.01
cpv,1810,33.8
cym,1810,
caf,1810,30
tcd,1810,30.9
chl,1810,32
chn,1810,32
col,1810,32
com,1810,32.1
cod,1810,31.6
cog,1810,32.7
cri,1810,30.21
civ,1810,31.16
cub,1810,33.64
cyp,1810,38.5
cze,1810,34.95
dnk,1810,41.71
dji,1810,29.9
dma,1810,
dom,1810,29.9
ecu,1810,32.9
egy,1810,33
slv,1810,28.7
gnq,1810,29.8
eri,1810,30.2
est,1810,34.86
eth,1810,29.7
fji,1810,26.1
fin,1810,36.95
fra,1810,37.4
gab,1810,30.6
gmb,1810,28.8
geo,1810,31.87
deu,1810,38.37
gha,1810,28
grc,1810,36.6
grl,1810,33.87
grd,1810,31.4
gtm,1810,25.8
gin,1810,29.6
gnb,1810,32
guy,1810,31.12
hti,1810,29
hnd,1810,33.9
hkg,1810,34.9
hun,1810,36
isl,1810,43.14
ind,1810,25.44
idn,1810,30
irn,1810,25.6
irq,1810,31.2
irl,1810,38.3
isr,1810,32
ita,1810,29.69
jam,1810,34.2
jpn,1810,36.4
jor,1810,31.7
kaz,1810,26.2
ken,1810,25.5
kir,1810,24.9
kwt,1810,26
kgz,1810,23.94
lao,1810,31.9
lva,1810,33
lbn,1810,29.7
lso,1810,32.8
lbr,1810,31.1
lby,1810,33.1
ltu,1810,28.9
lux,1810,36.9
mac,1810,34.7
mkd,1810,36.1
mdg,1810,30.5
mwi,1810,30.3
mys,1810,30.6
mdv,1810,32.65
mli,1810,26.41
mlt,1810,28.7
mhl,1810,
mrt,1810,32
mus,1810,28.7
mex,1810,26.9
fsm,1810,26.7
mda,1810,33.15
mco,1810,
mng,1810,31.8
mne,1810,35.4
mar,1810,33.1
moz,1810,30.28
mmr,1810,30.8
nam,1810,32.4
nru,1810,
npl,1810,32.8
nld,1810,39.86
nzl,1810,34.05
nic,1810,25.4
ner,1810,30.8
nga,1810,30.4
prk,1810,26
nor,1810,36.48
omn,1810,32.3
pak,1810,25.8
plw,1810,
pan,1810,32.9
png,1810,31.5
pry,1810,35.5
per,1810,35.7
phl,1810,30.9
pol,1810,35.9
prt,1810,35.6
pri,1810,30.43
qat,1810,30.8
rou,1810,35.7
rus,1810,29.57
rwa,1810,31.8
wsm,1810,25.4
smr,1810,
stp,1810,31
sau,1810,32.1
sen,1810,25.2
srb,1810,35.5
syc,1810,37
sle,1810,25.1
sgp,1810,29.1
svk,1810,36.4
svn,1810,36.6
slb,1810,25.1
som,1810,29.4
zaf,1810,33.5
kor,1810,25.8
ssd,1810,26.67
esp,1810,29.5
lka,1810,32.6
kna,1810,
lca,1810,28.01
vct,1810,25.99
sdn,1810,31.4
sur,1810,32.9
swz,1810,32.3
swe,1810,31.99
che,1810,38
syr,1810,31.1
twn,1810,28.3
tjk,1810,24.24
tza,1810,32.2
tha,1810,30.4
tls,1810,28.95
tgo,1810,31.3
ton,1810,28.2
tto,1810,32.9
tun,1810,28.8
tur,1810,35
tkm,1810,24
tca,1810,
tuv,1810,
uga,1810,25.3
ukr,1810,36.6
are,1810,30.7
gbr,1810,38.35
usa,1810,39.41
ury,1810,32.9
uzb,1810,26.93
vut,1810,24.3
ven,1810,32.2
vnm,1810,32
pse,1810,32.1
yem,1810,23.39
zmb,1810,32.6
zwe,1810,33.7
hrv,1810,36.1
guf,1810,30.5
pyf,1810,25.6
glp,1810,27.66
gum,1810,27.5
mtq,1810,30.15
myt,1810,32.5
ant,1810,34.41
ncl,1810,26
reu,1810,33
vir,1810,33.4
esh,1810,34.75
akr_a_dhe,1810,
asm,1810,
aia,1810,
vgb,1810,
chanisl,1810,
cxr,1810,
cck,1810,
cok,1810,
cheslo,1810,
deu_east,1810,
eri_a_eth,1810,
fro,1810,
flk,1810,
gib,1810,
gbg,1810,
hos,1810,
gbm,1810,
jey,1810,
kos,1810,
lie,1810,
msr,1810,
niu,1810,
nfk,1810,
yem_north,1810,
mnp,1810,
pcn,1810,
scg,1810,
scg_ex_kos,1810,
yem_south,1810,
stbar,1810,
shn,1810,
stmar,1810,
spm,1810,
sjm,1810,
tkl,1810,
ussr,1810,
korea_union,1810,
wlf,1810,
deu_west,1810,
yug,1810,
ala,1810,
afg,1811,28.1
alb,1811,35.4
dza,1811,28.82
and,1811,
ago,1811,26.98
atg,1811,33.54
arg,1811,33.2
arm,1811,34
abw,1811,34.42
aus,1811,34.05
aut,1811,34.4
aze,1811,29.17
bhs,1811,35.18
bhr,1811,30.3
bgd,1811,25.5
brb,1811,32.12
blr,1811,36.2
bel,1811,40.09
blz,1811,26.5
ben,1811,31
bmu,1811,
btn,1811,28.8
bol,1811,33
bih,1811,35.1
bwa,1811,33.6
bra,1811,32
brn,1811,29.2
bgr,1811,36.28
bfa,1811,29.2
bdi,1811,31.5
khm,1811,35
cmr,1811,28.75
can,1811,39.02
cpv,1811,33.8
cym,1811,
caf,1811,30
tcd,1811,30.9
chl,1811,32
chn,1811,32
col,1811,32
com,1811,32.1
cod,1811,31.6
cog,1811,32.7
cri,1811,30.21
civ,1811,31.16
cub,1811,33.78
cyp,1811,38.5
cze,1811,34.95
dnk,1811,39.31
dji,1811,29.9
dma,1811,
dom,1811,29.9
ecu,1811,32.9
egy,1811,33
slv,1811,28.7
gnq,1811,29.8
eri,1811,30.2
est,1811,35.49
eth,1811,29.7
fji,1811,26.1
fin,1811,30.69
fra,1811,36.1
gab,1811,30.6
gmb,1811,28.8
geo,1811,31.87
deu,1811,38.37
gha,1811,28
grc,1811,36.6
grl,1811,33.87
grd,1811,31.4
gtm,1811,25.8
gin,1811,29.61
gnb,1811,32
guy,1811,31.12
hti,1811,29
hnd,1811,33.9
hkg,1811,34.9
hun,1811,36
isl,1811,38.56
ind,1811,25.44
idn,1811,30
irn,1811,25.6
irq,1811,31.2
irl,1811,38.3
isr,1811,32
ita,1811,29.69
jam,1811,34.2
jpn,1811,36.4
jor,1811,31.7
kaz,1811,26.2
ken,1811,25.5
kir,1811,24.9
kwt,1811,26
kgz,1811,23.94
lao,1811,31.9
lva,1811,33
lbn,1811,29.7
lso,1811,32.8
lbr,1811,31.1
lby,1811,33.1
ltu,1811,28.9
lux,1811,36.9
mac,1811,34.7
mkd,1811,36.1
mdg,1811,30.5
mwi,1811,30.3
mys,1811,30.6
mdv,1811,32.65
mli,1811,26.41
mlt,1811,28.7
mhl,1811,
mrt,1811,32
mus,1811,28.7
mex,1811,26.9
fsm,1811,26.7
mda,1811,33.15
mco,1811,
mng,1811,31.8
mne,1811,35.4
mar,1811,33.1
moz,1811,30.28
mmr,1811,30.8
nam,1811,32.4
nru,1811,
npl,1811,32.8
nld,1811,39.86
nzl,1811,34.05
nic,1811,25.4
ner,1811,30.8
nga,1811,30.4
prk,1811,26
nor,1811,38.05
omn,1811,32.3
pak,1811,25.8
plw,1811,
pan,1811,32.9
png,1811,31.5
pry,1811,35.5
per,1811,35.7
phl,1811,30.9
pol,1811,35.9
prt,1811,35.6
pri,1811,30.43
qat,1811,30.8
