country,time,gdp_per_capita
ind,1905,1283.0
idn,1905,1188.0
irn,1905,1368.0
irq,1905,1570.0
irl,1905,4228.0
isr,1905,1081.0
ita,1905,4007.0
jam,1905,1007.0
jpn,1905,1788.0
jor,1905,1581.0
kaz,1905,2499.0
ken,1905,1218.0
kir,1905,604.0
kwt,1905,2366.0
kgz,1905,1074.0
lao,1905,1062.0
lva,1905,1646.0
lbn,1905,2194.0
lso,1905,417.0
lbr,1905,1004.0
lby,1905,2984.0
ltu,1905,2784.0
lux,1905,3979.0
mac,1905,1328.0
mkd,1905,1566.0
mdg,1905,866.0
mwi,1905,355.0
mys,1905,1309.0
mdv,1905,838.0
mli,1905,622.0
mlt,1905,1708.0
mhl,1905,575.0
mrt,1905,797.0
mus,1905,1421.0
mex,1905,2589.0
fsm,1905,553.0
mda,1905,1221.0
mco,1905,5370.0
mng,1905,685.0
mne,1905,2400.0
mar,1905,832.0
moz,1905,415.0
mmr,1905,1000.0
nam,1905,1926.0
nru,1905,837.0
npl,1905,852.0
nld,1905,6509.0
nzl,1905,8109.0
nic,1905,2406.0
ner,1905,674.0
nga,1905,1299.0
prk,1905,533.0
nor,1905,3711.0
omn,1905,1498.0
pak,1905,1244.0
plw,1905,1122.0
pan,1905,2214.0
png,1905,731.0
pry,1905,2425.0
per,1905,2288.0
phl,1905,1186.0
pol,1905,2712.0
prt,1905,2286.0
pri,1905,2186.0
qat,1905,2366.0
rou,1905,2681.0
rus,1905,3136.0
rwa,1905,492.0
wsm,1905,1873.0
smr,1905,2450.0
stp,1905,1033.0
sau,1905,994.0
sen,1905,751.0
srb,1905,3082.0
syc,1905,1200.0
sle,1905,1109.0
sgp,1905,2516.0
svk,1905,3167.0
svn,1905,3197.0
slb,1905,491.0
som,1905,767.0
zaf,1905,5458.0
kor,1905,529.0
ssd,1905,767.0
esp,1905,2719.0
lka,1905,1956.0
kna,1905,2070.0
lca,1905,1159.0
vct,1905,1490.0
sdn,1905,783.0
sur,1905,2909.0
swz,1905,740.0
swe,1905,3730.0
che,1905,9848.0
syr,1905,1594.0
twn,1905,1031.0
tjk,1905,1120.0
tza,1905,708.0
tha,1905,1362.0
tls,1905,641.0
tgo,1905,1032.0
ton,1905,886.0
tto,1905,1956.0
tun,1905,1079.0
tur,1905,2063.0
tkm,1905,2067.0
tca,1905,865.0
tuv,1905,961.0
uga,1905,701.0
ukr,1905,1673.0
are,1905,2151.0
gbr,1905,8208.0
usa,1905,7744.0
ury,1905,6128.0
uzb,1905,818.0
vut,1905,783.0
ven,1905,1298.0
vnm,1905,1127.0
pse,1905,1353.0
yem,1905,1180.0
zmb,1905,855.0
zwe,1905,986.0
afg,1906,809.0
alb,1906,1252.0
dza,1906,1867.0
and,1906,3430.0
ago,1906,984.0
atg,1906,1355.0
arg,1906,8047.0
arm,1906,849.0
abw,1906,1490.0
aus,1906,7518.0
aut,1906,6374.0
aze,1906,1470.0
bhs,1906,2586.0
bhr,1906,2710.0
bgd,1906,1092.0
brb,1906,1635.0
blr,1906,1189.0
bel,1906,7326.0
blz,1906,1036.0
ben,1906,906.0
bmu,1906,2197.0
btn,1906,748.0
bol,1906,1933.0
bih,1906,1152.0
bwa,1906,603.0
bra,1906,1456.0
brn,1906,2030.0
bgr,1906,2271.0
bfa,1906,530.0
bdi,1906,461.0
khm,1906,1029.0
cmr,1906,951.0
can,1906,6423.0
cpv,1906,765.0
cym,1906,1860.0
caf,1906,644.0
tcd,1906,635.0
chl,1906,3620.0
chn,1906,898.0
col,1906,1212.0
com,1906,775.0
cod,1906,751.0
cog,1906,776.0
cri,1906,2032.0
civ,1906,1241.0
hrv,1906,3105.0
cub,1906,2955.0
cyp,1906,2365.0
cze,1906,4312.0
dnk,1906,6332.0
dji,1906,1052.0
dma,1906,1187.0
dom,1906,1066.0
ecu,1906,919.0
egy,1906,1333.0
slv,1906,2011.0
gnq,1906,415.0
eri,1906,664.0
est,1906,1965.0
eth,1906,540.0
fji,1906,1054.0
fin,1906,3002.0
fra,1906,4304.0
gab,1906,406.0
gmb,1906,873.0
geo,1906,965.0
deu,1906,4858.0
gha,1906,867.0
grc,1906,3269.0
grl,1906,986.0
grd,1906,1384.0
gtm,1906,1730.0
gin,1906,538.0
gnb,1906,836.0
guy,1906,2173.0
hti,1906,1524.0
hnd,1906,2028.0
hkg,1906,1921.0
hun,1906,3179.0
isl,1906,2760.0
ind,1906,1311.0
idn,1906,1207.0
irn,1906,1378.0
irq,1906,1582.0
irl,1906,4272.0
isr,1906,1087.0
ita,1906,4116.0
jam,1906,1010.0
jpn,1906,2002.0
jor,1906,1593.0
kaz,1906,2389.0
ken,1906,1228.0
kir,1906,605.0
kwt,1906,2401.0
kgz,1906,1083.0
lao,1906,1064.0
lva,1906,1574.0
lbn,1906,2216.0
lso,1906,417.0
lbr,1906,1007.0
lby,1906,3021.0
ltu,1906,2662.0
lux,1906,4026.0
mac,1906,1332.0
mkd,1906,1592.0
mdg,1906,870.0
mwi,1906,355.0
mys,1906,1315.0
mdv,1906,838.0
mli,1906,622.0
mlt,1906,1723.0
mhl,1906,575.0
mrt,1906,801.0
mus,1906,1428.0
mex,1906,2532.0
fsm,1906,553.0
mda,1906,1166.0
mco,1906,5433.0
mng,1906,686.0
mne,1906,2439.0
mar,1906,833.0
moz,1906,415.0
mmr,1906,959.0
nam,1906,1955.0
nru,1906,841.0
npl,1906,858.0
nld,1906,6539.0
nzl,1906,8625.0
nic,1906,2432.0
ner,1906,678.0
nga,1906,1304.0
prk,1906,535.0
nor,1906,3856.0
omn,1906,1510.0
pak,1906,1272.0
plw,1906,1126.0
pan,1906,2239.0
png,1906,733.0
pry,1906,2456.0
per,1906,2440.0
phl,1906,1209.0
pol,1906,2738.0
prt,1906,2282.0
pri,1906,2198.0
qat,1906,2401.0
rou,1906,2725.0
rus,1906,2997.0
rwa,1906,493.0
wsm,1906,1880.0
smr,1906,2498.0
stp,1906,1035.0
sau,1906,997.0
sen,1906,755.0
srb,1906,3132.0
syc,1906,1205.0
sle,1906,1115.0
sgp,1906,2828.0
svk,1906,3212.0
svn,1906,3249.0
slb,1906,493.0
som,1906,768.0
zaf,1906,5963.0
kor,1906,531.0
ssd,1906,770.0
esp,1906,2832.0
lka,1906,1975.0
kna,1906,2084.0
lca,1906,1163.0
vct,1906,1500.0
sdn,1906,787.0
sur,1906,2929.0
swz,1906,744.0
swe,1906,4029.0
che,1906,10586.0
syr,1906,1609.0
twn,1906,1087.0
tjk,1906,1070.0
tza,1906,710.0
tha,1906,1366.0
tls,1906,642.0
tgo,1906,1037.0
ton,1906,889.0
tto,1906,1966.0
tun,1906,1084.0
tur,1906,2079.0
tkm,1906,1976.0
tca,1906,871.0
tuv,1906,965.0
uga,1906,704.0
ukr,1906,1599.0
are,1906,2182.0
gbr,1906,8341.0
usa,1906,8474.0
ury,1906,6651.0
uzb,1906,779.0
vut,1906,786.0
ven,1906,1205.0
vnm,1906,1137.0
pse,1906,1356.0
yem,1906,1184.0
zmb,1906,857.0
zwe,1906,987.0
afg,1907,812.0
alb,1907,1269.0
dza,1907,1888.0
and,1907,3471.0
ago,1907,988.0
atg,1907,1364.0
arg,1907,7844.0
arm,1907,814.0
abw,1907,1501.0
aus,1907,7701.0
aut,1907,6715.0
aze,1907,1411.0
bhs,1907,2604.0
bhr,1907,2711.0
bgd,1907,1020.0
brb,1907,1646.0
blr,1907,1142.0
bel,1907,7355.0
blz,1907,1043.0
ben,1907,911.0
bmu,1907,2212.0
btn,1907,749.0
bol,1907,1951.0
bih,1907,1166.0
bwa,1907,606.0
bra,1907,1445.0
brn,1907,2037.0
bgr,1907,2312.0
bfa,1907,530.0
bdi,1907,462.0
khm,1907,1030.0
cmr,1907,956.0
can,1907,6472.0
cpv,1907,769.0
cym,1907,1872.0
caf,1907,647.0
tcd,1907,638.0
chl,1907,3769.0
chn,1907,917.0
col,1907,1268.0
com,1907,776.0
cod,1907,754.0
cog,1907,778.0
cri,1907,2055.0
civ,1907,1246.0
hrv,1907,3155.0
cub,1907,2989.0
cyp,1907,2393.0
cze,1907,4374.0
dnk,1907,6499.0
dji,1907,1055.0
dma,1907,1195.0
dom,1907,1072.0
ecu,1907,925.0
egy,1907,1340.0
slv,1907,2028.0
gnq,1907,416.0
eri,1907,666.0
est,1907,1889.0
eth,1907,540.0
fji,1907,1057.0
fin,1907,3070.0
fra,1907,4648.0
gab,1907,408.0
gmb,1907,875.0
geo,1907,926.0
deu,1907,5002.0
gha,1907,896.0
grc,1907,3311.0
grl,1907,997.0
grd,1907,1390.0
gtm,1907,1744.0
gin,1907,539.0
gnb,1907,836.0
guy,1907,2188.0
hti,1907,1539.0
hnd,1907,2054.0
hkg,1907,1949.0
hun,1907,3235.0
isl,1907,2866.0
ind,1907,1225.0
idn,1907,1223.0
irn,1907,1387.0
irq,1907,1595.0
irl,1907,4316.0
isr,1907,1093.0
ita,1907,4247.0
jam,1907,1014.0
jpn,1907,2042.0
jor,1907,1606.0
kaz,1907,2296.0
ken,1907,1239.0
kir,1907,605.0
kwt,1907,2436.0
kgz,1907,1093.0
lao,1907,1067.0
lva,1907,1512.0
lbn,1907,2239.0
lso,1907,417.0
lbr,1907,1009.0
lby,1907,3058.0
ltu,1907,2558.0
lux,1907,4074.0
mac,1907,1337.0
mkd,1907,1617.0
mdg,1907,874.0
mwi,1907,356.0
mys,1907,1321.0
mdv,1907,838.0
mli,1907,622.0
mlt,1907,1739.0
mhl,1907,575.0
mrt,1907,805.0
mus,1907,1435.0
mex,1907,2653.0
fsm,1907,553.0
mda,1907,1120.0
mco,1907,5496.0
mng,1907,688.0
mne,1907,2478.0
mar,1907,834.0
moz,1907,415.0
mmr,1907,972.0
nam,1907,1984.0
nru,1907,845.0
npl,1907,864.0
nld,1907,6325.0
nzl,1907,8931.0
nic,1907,2458.0
ner,1907,681.0
nga,1907,1310.0
prk,1907,538.0
nor,1907,4015.0
omn,1907,1522.0
pak,1907,1188.0
plw,1907,1130.0
pan,1907,2264.0
png,1907,736.0
pry,1907,2487.0
per,1907,2561.0
phl,1907,1250.0
pol,1907,2765.0
prt,1907,2317.0
pri,1907,2210.0
qat,1907,2436.0
rou,1907,2769.0
rus,1907,2881.0
rwa,1907,494.0
wsm,1907,1886.0
smr,1907,2547.0
stp,1907,1037.0
sau,1907,999.0
sen,1907,759.0
srb,1907,3182.0
syc,1907,1209.0
sle,1907,1120.0
sgp,1907,2579.0
svk,1907,3258.0
svn,1907,3301.0
slb,1907,494.0
som,1907,768.0
zaf,1907,5921.0
kor,1907,533.0
ssd,1907,774.0
esp,1907,2902.0
lka,1907,2046.0
kna,1907,2098.0
lca,1907,1167.0
vct,1907,1510.0
sdn,1907,791.0
sur,1907,2949.0
swz,1907,747.0
swe,1907,4298.0
che,1907,10555.0
syr,1907,1623.0
twn,1907,1203.0
tjk,1907,1027.0
tza,1907,712.0
tha,1907,1370.0
tls,1907,644.0
tgo,1907,1042.0
ton,1907,892.0
tto,1907,1977.0
tun,1907,1089.0
tur,1907,2095.0
tkm,1907,1899.0
tca,1907,877.0
tuv,1907,968.0
uga,1907,708.0
ukr,1907,1537.0
are,1907,2214.0
gbr,1907,8428.0
usa,1907,8452.0
ury,1907,7241.0
uzb,1907,747.0
vut,1907,789.0
ven,1907,1195.0
vnm,1907,1147.0
pse,1907,1360.0
yem,1907,1187.0
zmb,1907,859.0
zwe,1907,989.0
afg,1908,815.0
alb,1908,1285.0
dza,1908,1908.0
and,1908,3512.0
ago,1908,992.0
atg,1908,1373.0
arg,1908,8250.0
arm,1908,887.0
abw,1908,1511.0
aus,1908,7830.0
aut,1908,6693.0
aze,1908,1540.0
bhs,1908,2622.0
bhr,1908,2713.0
bgd,1908,1028.0
brb,1908,1657.0
blr,1908,1246.0
bel,1908,7357.0
blz,1908,1050.0
ben,1908,915.0
bmu,1908,2226.0
btn,1908,751.0
bol,1908,1970.0
bih,1908,1181.0
bwa,1908,609.0
bra,1908,1369.0
brn,1908,2044.0
bgr,1908,2353.0
bfa,1908,531.0
bdi,1908,462.0
khm,1908,1032.0
cmr,1908,960.0
can,1908,5967.0
cpv,1908,772.0
cym,1908,1885.0
caf,1908,650.0
tcd,1908,641.0
chl,1908,4123.0
chn,1908,945.0
col,1908,1313.0
com,1908,777.0
cod,1908,757.0
cog,1908,780.0
cri,1908,2078.0
civ,1908,1251.0
hrv,1908,3206.0
cub,1908,3024.0
cyp,1908,2422.0
cze,1908,4437.0
dnk,1908,6631.0
dji,1908,1058.0
dma,1908,1203.0
dom,1908,1078.0
ecu,1908,931.0
egy,1908,1366.0
slv,1908,2045.0
gnq,1908,418.0
eri,1908,668.0
est,1908,2063.0
eth,1908,540.0
fji,1908,1061.0
fin,1908,3061.0
fra,1908,4629.0
gab,1908,409.0
gmb,1908,877.0
geo,1908,1010.0
deu,1908,5017.0
gha,1908,909.0
grc,1908,3353.0
grl,1908,1008.0
grd,1908,1396.0
gtm,1908,1758.0
gin,1908,540.0
gnb,1908,837.0
guy,1908,2202.0
hti,1908,1555.0
hnd,1908,2080.0
hkg,1908,1978.0
hun,1908,3292.0
isl,1908,2844.0
ind,1908,1235.0
idn,1908,1210.0
irn,1908,1397.0
irq,1908,1607.0
irl,1908,4360.0
isr,1908,1099.0
ita,1908,4305.0
jam,1908,1017.0
jpn,1908,2028.0
jor,1908,1618.0
kaz,1908,2508.0
ken,1908,1249.0
kir,1908,606.0
kwt,1908,2471.0
kgz,1908,1102.0
lao,1908,1069.0
lva,1908,1652.0
lbn,1908,2261.0
lso,1908,418.0
lbr,1908,1012.0
lby,1908,3095.0
ltu,1908,2794.0
lux,1908,4122.0
mac,1908,1341.0
mkd,1908,1643.0
mdg,1908,878.0
mwi,1908,356.0
mys,1908,1328.0
mdv,1908,838.0
mli,1908,623.0
mlt,1908,1755.0
mhl,1908,576.0
mrt,1908,809.0
mus,1908,1442.0
mex,1908,2621.0
fsm,1908,554.0
mda,1908,1222.0
mco,1908,5561.0
mng,1908,689.0
mne,1908,2518.0
mar,1908,836.0
moz,1908,416.0
mmr,1908,986.0
nam,1908,2014.0
nru,1908,849.0
npl,1908,871.0
nld,1908,6356.0
nzl,1908,8088.0
nic,1908,2484.0
ner,1908,684.0
nga,1908,1316.0
prk,1908,540.0
nor,1908,4121.0
omn,1908,1534.0
pak,1908,1198.0
plw,1908,1134.0
pan,1908,2290.0
png,1908,738.0
pry,1908,2518.0
per,1908,2578.0
phl,1908,1297.0
pol,1908,2792.0
prt,1908,2261.0
pri,1908,2222.0
qat,1908,2471.0
rou,1908,2814.0
rus,1908,3146.0
rwa,1908,494.0
wsm,1908,1893.0
smr,1908,2597.0
stp,1908,1039.0
sau,1908,1002.0
sen,1908,762.0
srb,1908,3234.0
syc,1908,1214.0
sle,1908,1126.0
sgp,1908,2963.0
svk,1908,3305.0
svn,1908,3355.0
slb,1908,496.0
som,1908,769.0
zaf,1908,4703.0
kor,1908,535.0
ssd,1908,778.0
esp,1908,2995.0
lka,1908,2027.0
kna,1908,2113.0
lca,1908,1171.0
vct,1908,1520.0
sdn,1908,795.0
sur,1908,2968.0
swz,1908,751.0
swe,1908,4166.0
che,1908,10268.0
syr,1908,1638.0
twn,1908,1241.0
tjk,1908,1121.0
tza,1908,714.0
tha,1908,1375.0
tls,1908,645.0
tgo,1908,1047.0
ton,1908,896.0
tto,1908,1988.0
tun,1908,1095.0
tur,1908,2111.0
tkm,1908,2074.0
tca,1908,883.0
tuv,1908,971.0
uga,1908,711.0
ukr,1908,1679.0
are,1908,2247.0
gbr,1908,8045.0
usa,1908,7612.0
ury,1908,7809.0
uzb,1908,813.0
vut,1908,791.0
ven,1908,1269.0
vnm,1908,1157.0
pse,1908,1363.0
yem,1908,1190.0
zmb,1908,861.0
zwe,1908,990.0
afg,1909,818.0
alb,1909,1302.0
dza,1909,1929.0
and,1909,3554.0
ago,1909,997.0
atg,1909,1382.0
arg,1909,8275.0
arm,1909,919.0
abw,1909,1521.0
aus,1909,8311.0
aut,1909,6620.0
aze,1909,1598.0
bhs,1909,2639.0
bhr,1909,2715.0
bgd,1909,1163.0
brb,1909,1668.0
blr,1909,1293.0
bel,1909,7431.0
blz,1909,1057.0
ben,1909,920.0
bmu,1909,2242.0
btn,1909,752.0
bol,1909,1988.0
bih,1909,1195.0
bwa,1909,612.0
bra,1909,1475.0
brn,1909,2051.0
bgr,1909,2394.0
bfa,1909,532.0
bdi,1909,462.0
khm,1909,1033.0
cmr,1909,965.0
can,1909,6432.0
cpv,1909,775.0
cym,1909,1898.0
caf,1909,654.0
tcd,1909,644.0
chl,1909,4098.0
chn,1909,956.0
col,1909,1356.0
com,1909,778.0
cod,1909,760.0
cog,1909,782.0
cri,1909,2101.0
civ,1909,1256.0
hrv,1909,3258.0
cub,1909,3059.0
cyp,1909,2451.0
cze,1909,4501.0
dnk,1909,6810.0
dji,1909,1062.0
dma,1909,1211.0
dom,1909,1084.0
ecu,1909,937.0
egy,1909,1349.0
slv,1909,2062.0
gnq,1909,419.0
eri,1909,669.0
est,1909,2142.0
eth,1909,541.0
fji,1909,1065.0
fin,1909,3154.0
fra,1909,4774.0
gab,1909,411.0
gmb,1909,878.0
geo,1909,1047.0
deu,1909,5049.0
gha,1909,958.0
grc,1909,3396.0
grl,1909,1018.0
grd,1909,1402.0
gtm,1909,1773.0
gin,1909,542.0
gnb,1909,838.0
guy,1909,2217.0
hti,1909,1571.0
hnd,1909,2107.0
hkg,1909,2008.0
hun,1909,3350.0
isl,1909,2812.0
ind,1909,1396.0
idn,1909,1253.0
irn,1909,1406.0
irq,1909,1620.0
irl,1909,4405.0
isr,1909,1105.0
ita,1909,4378.0
jam,1909,1020.0
jpn,1909,1997.0
jor,1909,1631.0
kaz,1909,2604.0
ken,1909,1260.0
kir,1909,606.0
kwt,1909,2507.0
kgz,1909,1112.0
lao,1909,1072.0
lva,1909,1715.0
lbn,1909,2284.0
lso,1909,418.0
lbr,1909,1015.0
lby,1909,3134.0
ltu,1909,2901.0
lux,1909,4171.0
mac,1909,1346.0
mkd,1909,1670.0
mdg,1909,883.0
mwi,1909,356.0
mys,1909,1334.0
mdv,1909,837.0
mli,1909,623.0
mlt,1909,1771.0
mhl,1909,576.0
mrt,1909,813.0
mus,1909,1449.0
mex,1909,2670.0
fsm,1909,554.0
mda,1909,1267.0
mco,1909,5626.0
mng,1909,690.0
mne,1909,2559.0
mar,1909,837.0
moz,1909,416.0
mmr,1909,1000.0
nam,1909,2045.0
nru,1909,853.0
npl,1909,877.0
nld,1909,6602.0
nzl,1909,7981.0
nic,1909,2511.0
ner,1909,687.0
nga,1909,1322.0
prk,1909,542.0
nor,1909,4182.0
omn,1909,1547.0
pak,1909,1355.0
plw,1909,1138.0
pan,1909,2316.0
png,1909,741.0
pry,1909,2550.0
per,1909,2589.0
phl,1909,1297.0
pol,1909,2819.0
prt,1909,2241.0
pri,1909,2234.0
qat,1909,2507.0
rou,1909,2860.0
rus,1909,3267.0
rwa,1909,495.0
wsm,1909,1899.0
smr,1909,2649.0
stp,1909,1041.0
sau,1909,1004.0
sen,1909,766.0
srb,1909,3286.0
syc,1909,1219.0
sle,1909,1131.0
sgp,1909,2996.0
svk,1909,3353.0
svn,1909,3409.0
slb,1909,498.0
som,1909,770.0
zaf,1909,4985.0
kor,1909,536.0
ssd,1909,782.0
esp,1909,3027.0
lka,1909,1914.0
kna,1909,2127.0
lca,1909,1175.0
vct,1909,1530.0
sdn,1909,799.0
sur,1909,2989.0
swz,1909,754.0
swe,1909,4189.0
che,1909,10676.0
syr,1909,1654.0
twn,1909,1386.0
tjk,1909,1163.0
tza,1909,716.0
tha,1909,1379.0
tls,1909,646.0
tgo,1909,1052.0
ton,1909,899.0
tto,1909,1999.0
tun,1909,1100.0
tur,1909,2128.0
tkm,1909,2154.0
tca,1909,889.0
tuv,1909,975.0
uga,1909,715.0
ukr,1909,1743.0
are,1909,2279.0
gbr,1909,8163.0
usa,1909,8374.0
ury,1909,7766.0
uzb,1909,842.0
vut,1909,794.0
ven,1909,1305.0
vnm,1909,1167.0
pse,1909,1367.0
yem,1909,1194.0
zmb,1909,863.0
zwe,1909,991.0
afg,1910,820.0
alb,1910,1320.0
dza,1910,1950.0
and,1910,3596.0
ago,1910,1001.0
atg,1910,1391.0
arg,1910,8495.0
arm,1910,979.0
abw,1910,1531.0
aus,1910,8695.0
aut,1910,6665.0
aze,1910,1703.0
bhs,1910,2657.0
bhr,1910,2717.0
bgd,1910,1158.0
brb,1910,1680.0
blr,1910,1380.0
bel,1910,7606.0
blz,1910,1064.0
ben,1910,924.0
bmu,1910,2257.0
btn,1910,754.0
bol,1910,2007.0
bih,1910,1209.0
bwa,1910,615.0
bra,1910,1487.0
brn,1910,2057.0
bgr,1910,2437.0
bfa,1910,532.0
bdi,1910,463.0
khm,1910,1035.0
cmr,1910,970.0
can,1910,6794.0
cpv,1910,779.0
cym,1910,1910.0
caf,1910,657.0
tcd,1910,648.0
chl,1910,4512.0
chn,1910,991.0
col,1910,1405.0
com,1910,778.0
cod,1910,763.0
cog,1910,784.0
cri,1910,2125.0
civ,1910,1261.0
hrv,1910,3310.0
cub,1910,3095.0
cyp,1910,2480.0
cze,1910,4566.0
dnk,1910,6937.0
dji,1910,1065.0
dma,1910,1219.0
dom,1910,1090.0
ecu,1910,943.0
egy,1910,1365.0
slv,1910,2080.0
gnq,1910,420.0
eri,1910,671.0
est,1910,2286.0
eth,1910,541.0
fji,1910,1068.0
fin,1910,3192.0
fra,1910,4542.0
gab,1910,413.0
gmb,1910,880.0
geo,1910,1115.0
deu,1910,5162.0
gha,1910,952.0
grc,1910,3440.0
grl,1910,1029.0
grd,1910,1408.0
gtm,1910,1787.0
gin,1910,543.0
gnb,1910,838.0
guy,1910,2232.0
hti,1910,1587.0
hnd,1910,2134.0
hkg,1910,2037.0
hun,1910,3409.0
isl,1910,3012.0
ind,1910,1391.0
idn,1910,1313.0
irn,1910,1416.0
irq,1910,1633.0
irl,1910,4450.0
isr,1910,1111.0
ita,1910,4386.0
jam,1910,1023.0
jpn,1910,1998.0
jor,1910,1644.0
kaz,1910,2779.0
ken,1910,1271.0
kir,1910,607.0
kwt,1910,2544.0
kgz,1910,1122.0
lao,1910,1074.0
lva,1910,1831.0
lbn,1910,2307.0
lso,1910,418.0
lbr,1910,1017.0
lby,1910,3172.0
ltu,1910,3096.0
lux,1910,4221.0
mac,1910,1350.0
mkd,1910,1697.0
mdg,1910,887.0
mwi,1910,356.0
mys,1910,1340.0
mdv,1910,837.0
mli,1910,623.0
mlt,1910,1788.0
mhl,1910,576.0
mrt,1910,817.0
mus,1910,1456.0
mex,1910,2665.0
fsm,1910,554.0
mda,1910,1351.0
mco,1910,5691.0
mng,1910,691.0
mne,1910,2600.0
mar,1910,839.0
moz,1910,416.0
mmr,1910,1014.0
nam,1910,2075.0
nru,1910,857.0
npl,1910,883.0
nld,1910,6793.0
nzl,1910,8896.0
nic,1910,2537.0
ner,1910,691.0
nga,1910,1328.0
prk,1910,544.0
nor,1910,4332.0
omn,1910,1559.0
pak,1910,1349.0
plw,1910,1142.0
pan,1910,2342.0
png,1910,743.0
pry,1910,2582.0
per,1910,2601.0
phl,1910,1464.0
pol,1910,2846.0
prt,1910,2278.0
pri,1910,2247.0
qat,1910,2544.0
rou,1910,2906.0
rus,1910,3487.0
rwa,1910,495.0
wsm,1910,1905.0
smr,1910,2701.0
stp,1910,1043.0
sau,1910,1007.0
sen,1910,770.0
srb,1910,3339.0
syc,1910,1224.0
sle,1910,1136.0
sgp,1910,3255.0
svk,1910,3401.0
svn,1910,3464.0
slb,1910,500.0
som,1910,771.0
zaf,1910,5044.0
kor,1910,538.0
ssd,1910,785.0
esp,1910,2901.0
lka,1910,2005.0
kna,1910,2141.0
lca,1910,1179.0
vct,1910,1541.0
sdn,1910,803.0
sur,1910,3009.0
swz,1910,758.0
swe,1910,4266.0
che,1910,10908.0
syr,1910,1669.0
twn,1910,1409.0
tjk,1910,1240.0
tza,1910,718.0
tha,1910,1384.0
tls,1910,647.0
tgo,1910,1057.0
ton,1910,902.0
tto,1910,2010.0
tun,1910,1105.0
tur,1910,2144.0
tkm,1910,2299.0
tca,1910,895.0
tuv,1910,978.0
uga,1910,718.0
ukr,1910,1860.0
are,1910,2313.0
gbr,1910,8305.0
usa,1910,8287.0
ury,1910,8239.0
uzb,1910,896.0
vut,1910,797.0
ven,1910,1336.0
vnm,1910,1177.0
pse,1910,1371.0
yem,1910,1197.0
zmb,1910,865.0
zwe,1910,992.0
afg,1911,823.0
alb,1911,1342.0
dza,1911,1998.0
and,1911,3639.0
ago,1911,1006.0
atg,1911,1401.0
arg,1911,8253.0
arm,1911,902.0
abw,1911,1541.0
aus,1911,8509.0
aut,1911,6805.0
aze,1911,1573.0
bhs,1911,2675.0
bhr,1911,2718.0
bgd,1911,1148.0
brb,1911,1691.0
blr,1911,1274.0
bel,1911,7736.0
blz,1911,1071.0
ben,1911,928.0
bmu,1911,2272.0
btn,1911,755.0
bol,1911,2026.0
bih,1911,1205.0
bwa,1911,618.0
bra,1911,1533.0
brn,1911,2064.0
bgr,1911,2480.0
bfa,1911,533.0
bdi,1911,463.0
khm,1911,1037.0
cmr,1911,974.0
can,1911,7037.0
cpv,1911,782.0
cym,1911,1923.0
caf,1911,660.0
tcd,1911,651.0
chl,1911,4333.0
chn,1911,983.0
col,1911,1440.0
com,1911,779.0
cod,1911,766.0
cog,1911,787.0
cri,1911,2149.0
civ,1911,1266.0
hrv,1911,3311.0
cub,1911,3182.0
cyp,1911,2509.0
cze,1911,4645.0
dnk,1911,7210.0
dji,1911,1068.0
dma,1911,1227.0
dom,1911,1096.0
ecu,1911,973.0
egy,1911,1393.0
slv,1911,2097.0
gnq,1911,422.0
eri,1911,673.0
est,1911,2112.0
eth,1911,541.0
fji,1911,1072.0
fin,1911,3247.0
fra,1911,5004.0
gab,1911,414.0
gmb,1911,881.0
geo,1911,1029.0
deu,1911,5277.0
gha,1911,1138.0
grc,1911,3470.0
grl,1911,1040.0
grd,1911,1414.0
gtm,1911,1802.0
gin,1911,544.0
gnb,1911,839.0
guy,1911,2247.0
hti,1911,1603.0
hnd,1911,2161.0
hkg,1911,2063.0
hun,1911,3488.0
isl,1911,3140.0
ind,1911,1371.0
idn,1911,1359.0
irn,1911,1431.0
irq,1911,1647.0
irl,1911,4499.0
isr,1911,1117.0
ita,1911,4421.0
jam,1911,1032.0
jpn,1911,2069.0
jor,1911,1660.0
kaz,1911,2568.0
ken,1911,1281.0
kir,1911,608.0
kwt,1911,2581.0
kgz,1911,1132.0
lao,1911,1077.0
lva,1911,1692.0
lbn,1911,2342.0
lso,1911,418.0
lbr,1911,1020.0
lby,1911,3211.0
ltu,1911,2861.0
lux,1911,4271.0
mac,1911,1355.0
mkd,1911,1697.0
mdg,1911,891.0
mwi,1911,356.0
mys,1911,1349.0
mdv,1911,837.0
mli,1911,623.0
mlt,1911,1804.0
mhl,1911,577.0
mrt,1911,821.0
mus,1911,1463.0
mex,1911,2560.0
fsm,1911,555.0
mda,1911,1247.0
mco,1911,5758.0
mng,1911,692.0
mne,1911,2601.0
mar,1911,843.0
moz,1911,416.0
mmr,1911,1033.0
nam,1911,2106.0
nru,1911,861.0
npl,1911,890.0
nld,1911,6923.0
nzl,1911,9194.0
nic,1911,2564.0
ner,1911,694.0
nga,1911,1334.0
prk,1911,551.0
nor,1911,4473.0
omn,1911,1572.0
pak,1911,1338.0
plw,1911,1145.0
pan,1911,2369.0
png,1911,746.0
pry,1911,2614.0
per,1911,2609.0
phl,1911,1529.0
pol,1911,2881.0
prt,1911,2303.0
pri,1911,2259.0
qat,1911,2581.0
rou,1911,3005.0
rus,1911,3222.0
rwa,1911,496.0
wsm,1911,1912.0
